거래금액,건축년도,년,법정동,아파트,월,일,전용면적,지번,지역코드,층
58500,2016,2021,불당동,불당호반베르디움TheFirst,10,16,59.916,1811,44133,9
79700,2017,2021,불당동,호반 베르디움 센트로 포레,10,16,84.8939,1510,44133,11
89900,2017,2021,불당동,불당호반써밋플레이스센터시티,10,16,98.2067,1846,44133,15
67000,2004,2021,불당동,불당아이파크,10,16,101.65,757,44133,5
80500,2017,2021,불당동,호반 베르디움 센트로 포레,10,18,97.3742,1510,44133,14
49400,2004,2021,불당동,동일하이빌,10,18,84.99,750,44133,13
50500,2004,2021,불당동,불당아이파크,10,19,84.95,757,44133,10
40500,2004,2021,불당동,대원칸타빌,10,20,84.902,787,44133,10
73000,2017,2021,불당동,호반 베르디움 센트로 포레,10,21,84.8939,1510,44133,23
130000,2017,2021,불당동,천안불당호반써밋플레이스,10,21,117.4714,1613,44133,10
76000,2016,2021,불당동,천안불당 지웰푸르지오,10,21,84.992,1498,44133,5
27000,2004,2021,불당동,불당한성필하우스,10,21,59.9813,788,44133,11
66700,2015,2021,불당동,불당이안,10,22,84.9,1503,44133,23
29300,2004,2021,불당동,불당한성필하우스,10,22,59.9813,788,44133,11
29000,2004,2021,불당동,불당한성필하우스,10,23,59.9813,788,44133,11
56200,2004,2021,불당동,불당아이파크,10,23,84.95,757,44133,10
39000,2004,2021,불당동,동일하이빌,10,24,74.89,750,44133,3
63750,2015,2021,불당동,불당이안,10,24,84.9,1503,44133,2
56800,2004,2021,불당동,호반리젠시빌스위트,10,25,117.5025,780,44133,15
56800,2004,2021,불당동,호반리젠시빌스위트,10,25,117.5025,780,44133,15
99900,2017,2021,불당동,천안 불당 지웰시티푸르지오 2단지,10,25,99.922,1614,44133,14
35000,2004,2021,불당동,대원칸타빌,10,25,84.902,787,44133,1
28300,2004,2021,불당동,불당한성필하우스,10,27,59.9813,788,44133,7
40400,2004,2021,불당동,대원칸타빌,10,27,84.902,787,44133,5
98000,2011,2021,불당동,펜타포트(101동102동),10,27,162.649,1292,44133,38
128000,2016,2021,불당동,천안불당지웰더샵,10,28,99.3422,1548,44133,6
43800,2004,2021,불당동,대동다숲,10,28,84.7824,820,44133,7
27500,2004,2021,불당동,불당한성필하우스,10,29,59.9813,788,44133,5
38700,2004,2021,불당동,대원칸타빌,10,29,84.902,787,44133,4
36000,2004,2021,불당동,대동다숲,10,30,84.7824,820,44133,1
48000,2016,2021,불당동,불당리더힐스,10,30,59.92,1497,44133,9
48000,2016,2021,불당동,불당리더힐스,10,30,59.92,1497,44133,24
26300,2018,2021,신당동,e편한세상천안부성,10,2,59.99,705,44133,5
6800,1994,2021,신당동,조승,10,3,59.88,377-10,44133,1
24500,2018,2021,신당동,e편한세상천안부성,10,3,59.99,705,44133,6
31500,2018,2021,신당동,e편한세상천안부성,10,6,72.8643,705,44133,5
9300,1994,2021,신당동,조승,10,7,84.99,377-10,44133,10
5000,1994,2021,신당동,조승,10,7,59.88,377-10,44133,12
23800,2018,2021,신당동,e편한세상천안부성,10,10,59.99,705,44133,8
23800,2018,2021,신당동,e편한세상천안부성,10,10,59.99,705,44133,8
31800,2018,2021,신당동,e편한세상천안부성,10,11,72.8643,705,44133,5
29000,2018,2021,신당동,e편한세상천안부성,10,15,59.852,705,44133,10
11500,1994,2021,성환읍 성환리,만경근생(449-106),10,23,77.887,449-106,44133,6
17500,2007,2021,성환읍 성월리,성환부자마을,10,7,84.4319,111-13,44133,9
10350,1997,2021,성환읍 성월리,현대한솔,10,7,59.4,150,44133,12
8000,1997,2021,성환읍 성월리,현대한솔,10,8,42.84,150,44133,18
16500,1997,2021,성환읍 성월리,현대한솔,10,12,84.96,150,44133,6
14500,2016,2021,성환읍 성월리,미산라이프아파트,10,14,69.3957,147-1,44133,1
14500,2016,2021,성환읍 성월리,미산라이프아파트,10,14,69.3957,147-1,44133,1
10900,1998,2021,성환읍 매주리,성환부영,10,5,59.76,183,44133,12
17850,2005,2021,성환읍 매주리,부영,10,6,84.9643,244-13,44133,15
8500,1989,2021,성환읍 매주리,미성,10,6,64.16,314-1,44133,3
1200,1991,2021,성환읍 매주리,개나리,10,6,34.2,370-21,44133,1
8450,1998,2021,성환읍 매주리,성환부영,10,9,49.92,183,44133,4
8450,1998,2021,성환읍 매주리,성환부영,10,9,49.92,183,44133,12
6000,1991,2021,성환읍 매주리,성환골드,10,10,40.755,319-1,44133,3
24500,2009,2021,성환읍 매주리,천안성환e-편한세상,10,15,84.8965,182-10,44133,9
8500,1992,2021,성환읍 매주리,중앙,10,16,54.48,311-9,44133,13
23000,2009,2021,성환읍 매주리,천안성환e-편한세상,10,18,84.8965,182-10,44133,2
29100,2009,2021,성환읍 매주리,천안성환e-편한세상,10,20,100.3111,182-10,44133,4
11200,1993,2021,성환읍 매주리,성환삼풍,10,22,84.555,312,44133,1
9100,1993,2021,성환읍 매주리,성환삼풍,10,22,59.355,312,44133,9
9500,1998,2021,성환읍 매주리,성환부영,10,23,59.76,183,44133,1
8000,1992,2021,성환읍 매주리,중앙,10,23,54.48,311-9,44133,15
7200,1992,2021,성환읍 매주리,중앙,10,23,54.48,311-9,44133,15
8000,1998,2021,성환읍 매주리,성환부영,10,25,49.92,183,44133,4
17500,2005,2021,성환읍 매주리,부영,10,26,84.9643,244-13,44133,10
8000,1998,2021,성환읍 매주리,성환부영,10,26,49.92,183,44133,9
8300,1998,2021,성환읍 매주리,성환부영,10,27,49.92,183,44133,2
17800,2005,2021,성환읍 매주리,부영,10,27,84.9643,244-13,44133,6
7900,2001,2021,성환읍 율금리,두진그린힐,10,2,59.735,773,44133,1
7800,2001,2021,성환읍 율금리,두진그린힐,10,2,59.98,773,44133,8
7400,1998,2021,성환읍 율금리,이화,10,2,52.488,447-2,44133,3
7700,2001,2021,성환읍 율금리,두진그린힐,10,3,59.735,773,44133,12
7700,2001,2021,성환읍 율금리,두진그린힐,10,3,59.735,773,44133,12
4000,2001,2021,성환읍 율금리,두진그린힐,10,5,38.6,773,44133,4
5500,1998,2021,성환읍 율금리,이화,10,5,58.728,447-2,44133,2
8000,2001,2021,성환읍 율금리,두진그린힐,10,6,59.98,773,44133,3
4000,2001,2021,성환읍 율금리,두진그린힐,10,11,38.6,773,44133,12
4300,2001,2021,성환읍 율금리,두진그린힐,10,18,38.6,773,44133,10
3850,2001,2021,성환읍 율금리,두진그린힐,10,19,38.6,773,44133,1
7900,2001,2021,성환읍 율금리,두진그린힐,10,20,59.735,773,44133,9
4000,2001,2021,성환읍 율금리,두진그린힐,10,22,38.6,773,44133,10
8600,2001,2021,성환읍 율금리,두진그린힐,10,23,59.98,773,44133,1
4000,1998,2021,성환읍 율금리,대영한아름,10,27,43.2,507-4,44133,4
6000,1993,2021,성환읍 송덕리,영흥,10,5,58.5,55-12,44133,6
7000,1993,2021,성환읍 송덕리,영흥,10,14,72,55-12,44133,4
1150,1994,2021,성환읍 수향리,근로자복지,10,5,36.61,214-9,44133,1
1150,1994,2021,성환읍 수향리,근로자복지,10,5,36.61,214-9,44133,5
2350,1994,2021,성환읍 수향리,근로자복지,10,8,36.61,214-9,44133,3
7800,2003,2021,성환읍 수향리,한미래,10,13,59.4,466-5,44133,10
7850,2003,2021,성환읍 수향리,한미래,10,21,49.8,466-5,44133,10
1950,1994,2021,성환읍 수향리,근로자복지,10,25,36.61,214-9,44133,3
7200,2003,2021,성환읍 수향리,한미래,10,26,49.8,466-5,44133,9
9500,1995,2021,성거읍 천흥리,성거백승,10,6,59.85,425-1,44133,5
8000,1993,2021,성거읍 천흥리,진성,10,16,59.88,533-5,44133,5
2900,2000,2021,성거읍 오목리,금정샛별,10,27,36.54,58,44133,1
6300,1998,2021,성거읍 저리,삼일원앙,10,2,37.925,53-2,44133,9
3500,2016,2021,성거읍 저리,쁘띠노블레스,10,6,14.43,65-2,44133,4
6200,1998,2021,성거읍 저리,삼일원앙,10,9,37.925,53-2,44133,5
6400,1998,2021,성거읍 저리,삼일원앙,10,15,37.925,53-2,44133,5
6000,2004,2021,성거읍 저리,아느칸빌,10,20,39.06,26-7,44133,8
9500,1998,2021,성거읍 저리,삼일원앙,10,21,59.25,53-2,44133,5
9500,1998,2021,성거읍 저리,삼일원앙,10,22,59.25,53-2,44133,5
8100,1997,2021,성거읍 저리,청호포도마을,10,22,59.58,1-3,44133,2
6150,1998,2021,성거읍 저리,삼일원앙,10,29,37.925,53-2,44133,10
6500,2003,2021,성거읍 문덕리,하늘빛,10,5,59.35,231-6,44133,10
6000,2003,2021,성거읍 문덕리,하늘빛,10,8,59.35,231-6,44133,4
6570,2003,2021,성거읍 문덕리,하늘빛,10,8,59.35,231-6,44133,9
6700,2003,2021,성거읍 문덕리,하늘빛,10,9,59.35,231-6,44133,5
6800,2003,2021,성거읍 문덕리,하늘빛,10,12,59.35,231-6,44133,7
6500,2003,2021,성거읍 문덕리,하늘빛,10,14,59.35,231-6,44133,2
6800,2003,2021,성거읍 문덕리,하늘빛,10,14,59.35,231-6,44133,10
6500,2003,2021,성거읍 문덕리,하늘빛,10,26,59.35,231-6,44133,7
2500,1996,2021,성거읍 요방리,육영원룸,10,1,27.6,160-22,44133,5
2300,1996,2021,성거읍 요방리,육영원룸,10,2,27.6,160-22,44133,6
2100,1996,2021,성거읍 요방리,육영원룸,10,10,27.6,160-22,44133,3
2200,1996,2021,성거읍 요방리,육영원룸,10,13,27.6,160-22,44133,4
2300,1996,2021,성거읍 요방리,육영원룸,10,18,27.6,160-22,44133,4
2150,1996,2021,성거읍 요방리,육영원룸,10,18,27.6,160-22,44133,1
1900,1996,2021,성거읍 요방리,육영원룸,10,19,27.6,160-22,44133,6
1900,1996,2021,성거읍 요방리,육영원룸,10,19,27.6,160-22,44133,6
2200,1996,2021,성거읍 요방리,육영원룸,10,25,27.6,160-22,44133,4
2200,1996,2021,성거읍 요방리,육영원룸,10,25,27.6,160-22,44133,2
2700,1996,2021,성거읍 요방리,육영원룸,10,26,27.6,160-22,44133,5
1870,1999,2021,성거읍 요방리,늘푸른동해,10,27,27.54,268-1,44133,4
15900,1998,2021,성거읍 신월리,성거벽산,10,2,71.81,3-3,44133,10
16000,1998,2021,성거읍 신월리,성거벽산,10,2,84.98,3-3,44133,10
22300,2005,2021,성거읍 신월리,천안삼환나우빌,10,7,84.9132,2-26,44133,4
22300,2005,2021,성거읍 신월리,천안삼환나우빌,10,7,84.9132,2-26,44133,4
18900,2005,2021,성거읍 신월리,천안삼환나우빌,10,11,84.9132,2-26,44133,10
21800,2005,2021,성거읍 신월리,천안삼환나우빌,10,16,84.9132,2-26,44133,10
14200,1998,2021,성거읍 신월리,성거벽산,10,21,59.99,3-3,44133,12
14200,1998,2021,성거읍 신월리,성거벽산,10,26,71.81,3-3,44133,3
12300,1998,2021,성거읍 신월리,성거벽산,10,26,59.99,3-3,44133,6
12500,1998,2021,성거읍 신월리,성거벽산,10,26,59.99,3-3,44133,4
21400,2005,2021,성거읍 신월리,천안삼환나우빌,10,29,84.9132,2-26,44133,11
16000,1998,2021,성거읍 신월리,성거벽산,10,30,84.98,3-3,44133,13
25500,2019,2021,성거읍 신월리,직산역꿈에그린,10,31,59.9768,467,44133,10
3100,1993,2021,직산읍 군서리,청호,10,3,58.97,428-3,44133,6
3200,1995,2021,직산읍 군서리,청호7차,10,13,55.84,428-5,44133,6
4000,1993,2021,직산읍 군서리,청호,10,15,58.97,428-3,44133,6
3000,1993,2021,직산읍 군서리,청호,10,25,53.3,428-3,44133,5
5250,1993,2021,직산읍 군서리,청호,10,25,58.97,428-3,44133,2
7930,1998,2021,직산읍 수헐리,직산부영,10,1,49.662,16-1,44133,11
7500,1998,2021,직산읍 수헐리,직산부영,10,4,49.662,16-1,44133,8
11300,1998,2021,직산읍 수헐리,직산부영,10,8,59.76,16-1,44133,3
8200,1998,2021,직산읍 수헐리,직산부영,10,11,49.662,16-1,44133,8
8800,1998,2021,직산읍 수헐리,직산부영,10,22,59.76,16-1,44133,4
8200,1998,2021,직산읍 수헐리,직산부영,10,23,49.662,16-1,44133,10
6200,1998,2021,직산읍 수헐리,직산부영,10,28,49.662,16-1,44133,1
11800,1998,2021,직산읍 수헐리,직산부영,10,30,59.76,16-1,44133,5
2000,1990,2021,직산읍 삼은리,청림,10,1,32.82,72-19,44133,5
23900,2019,2021,직산읍 삼은리,한양수자인비다펠리즈,10,1,59.1619,575,44133,18
3250,1990,2021,직산읍 삼은리,청림,10,2,32.82,72-19,44133,4
22930,2019,2021,직산읍 삼은리,직산한양수자인아이림아파트,10,2,59.1619,584,44133,3
23500,2019,2021,직산읍 삼은리,직산한양수자인아이림아파트,10,2,59.1619,584,44133,6
21500,2005,2021,직산읍 삼은리,직산세광엔리치빌1차2단지,10,3,84.9977,74-3,44133,3
24000,2019,2021,직산읍 삼은리,직산한양수자인아이림아파트,10,4,59.157,584,44133,8
22000,2019,2021,직산읍 삼은리,직산한양수자인아이림아파트,10,5,59.157,584,44133,17
23500,2005,2021,직산읍 삼은리,직산세광엔리치빌1차2단지,10,6,88.7628,74-3,44133,8
12600,1993,2021,직산읍 삼은리,직산한도,10,6,73.755,70,44133,12
25500,2019,2021,직산읍 삼은리,한양수자인비다펠리즈,10,7,64.4691,575,44133,22
25500,2019,2021,직산읍 삼은리,한양수자인비다펠리즈,10,8,64.4691,575,44133,12
25000,2019,2021,직산읍 삼은리,한양수자인비다펠리즈,10,8,59.1619,575,44133,19
24800,2019,2021,직산읍 삼은리,한양수자인비다펠리즈,10,8,64.4691,575,44133,10
3500,1990,2021,직산읍 삼은리,청림,10,8,32.82,72-19,44133,1
17400,2005,2021,직산읍 삼은리,직산세광엔리치빌1차1단지,10,9,76.2465,72-41,44133,5
19000,2005,2021,직산읍 삼은리,직산세광엔리치빌1차2단지,10,11,84.9977,74-3,44133,4
14800,2019,2021,직산읍 삼은리,브리엔츠아파트,10,12,49.5088,76-67,44133,2
26000,2019,2021,직산읍 삼은리,한양수자인비다펠리즈,10,14,64.4691,575,44133,7
3000,1990,2021,직산읍 삼은리,청림,10,14,32.82,72-19,44133,4
2800,1990,2021,직산읍 삼은리,청림,10,14,32.82,72-19,44133,5
25500,2019,2021,직산읍 삼은리,직산한양수자인아이림아파트,10,16,59.157,584,44133,22
11900,1993,2021,직산읍 삼은리,직산한도,10,16,63.225,70,44133,10
4000,1990,2021,직산읍 삼은리,청림,10,18,32.82,72-19,44133,4
4000,1990,2021,직산읍 삼은리,청림,10,19,32.82,72-19,44133,3
8000,1990,2021,직산읍 삼은리,일진,10,19,77.16,72-4,44133,3
18500,2005,2021,직산읍 삼은리,직산코아루,10,19,84.943,395,44133,9
24500,2020,2021,직산읍 삼은리,직산월드메르디앙레이크파크,10,20,59.9434,591,44133,17
4000,1990,2021,직산읍 삼은리,청림,10,21,32.82,72-19,44133,2
4000,1990,2021,직산읍 삼은리,청림,10,21,32.82,72-19,44133,4
5900,1991,2021,직산읍 삼은리,정석,10,23,51.79,69-14,44133,4
25000,2019,2021,직산읍 삼은리,한양수자인비다펠리즈,10,23,64.4691,575,44133,18
25500,2019,2021,직산읍 삼은리,직산한양수자인아이림아파트,10,24,59.1619,584,44133,7
26000,2019,2021,직산읍 삼은리,한양수자인비다펠리즈,10,24,64.4691,575,44133,11
4000,1990,2021,직산읍 삼은리,청림,10,26,32.82,72-19,44133,3
18400,2005,2021,직산읍 삼은리,직산코아루,10,29,84.943,395,44133,4
11900,1993,2021,직산읍 삼은리,직산한도,10,30,73.755,70,44133,4
25400,2019,2021,직산읍 삼은리,직산한양수자인아이림아파트,10,31,59.157,584,44133,20
3780,1997,2021,직산읍 상덕리,직산산호,10,15,49.8,107,44133,4
3150,1997,2021,직산읍 상덕리,직산산호,10,15,49.8,107,44133,2
3100,1997,2021,직산읍 상덕리,직산산호,10,18,49.8,107,44133,10
3200,1997,2021,직산읍 상덕리,직산산호,10,25,49.8,107,44133,11
2000,1998,2021,직산읍 상덕리,한아름,10,27,33.75,429,44133,2
4500,1995,2021,직산읍 부송리,청솔,10,4,59.74,152-16,44133,4
6000,1992,2021,직산읍 부송리,청호4차,10,8,59.55,60-3,44133,3
4800,1995,2021,직산읍 부송리,청솔,10,10,59.94,152-16,44133,2
6000,1995,2021,직산읍 부송리,청솔,10,14,59.94,152-16,44133,2
5200,1992,2021,직산읍 부송리,청호4차,10,14,59.55,60-3,44133,4
4300,1992,2021,직산읍 부송리,청호4차,10,25,59.55,60-3,44133,6
6000,1995,2021,직산읍 모시리,우성8차,10,2,49.71,206-13,44133,13
1550,1997,2021,직산읍 모시리,동보호수마을,10,8,25.725,253-38,44133,10
5050,1995,2021,직산읍 모시리,우성8차,10,8,49.71,206-13,44133,6
5100,1995,2021,직산읍 모시리,우성8차,10,12,49.71,206-13,44133,13
5000,1998,2021,직산읍 모시리,대림,10,18,39.95,242-5,44133,6
5000,1998,2021,직산읍 모시리,대림,10,18,39.95,242-5,44133,10
5200,1995,2021,직산읍 모시리,우성8차,10,19,49.71,206-13,44133,2
1620,1997,2021,직산읍 모시리,동보호수마을,10,20,25.725,253-38,44133,8
4700,1995,2021,직산읍 모시리,우성8차,10,20,49.71,206-13,44133,15
6150,1995,2021,직산읍 모시리,우성8차,10,20,49.71,206-13,44133,8
1800,1997,2021,직산읍 모시리,동보호수마을,10,21,25.725,253-38,44133,8
5900,1995,2021,직산읍 모시리,우성8차,10,25,49.71,206-13,44133,3
1580,1997,2021,직산읍 모시리,동보호수마을,10,26,25.725,253-38,44133,9
5200,1995,2021,직산읍 모시리,우성8차,10,27,49.71,206-13,44133,11
5000,1998,2021,직산읍 모시리,대림,10,27,39.95,242-5,44133,3
1600,1997,2021,직산읍 모시리,동보호수마을,10,28,25.725,253-38,44133,7
1600,1997,2021,직산읍 모시리,동보호수마을,10,28,25.725,253-38,44133,7
3200,2003,2021,입장면 기로리,주성레이크빌,10,9,30.2257,86-1,44133,1
3300,2003,2021,입장면 기로리,주성레이크빌,10,11,49.9088,86-1,44133,5
5500,2003,2021,입장면 기로리,주성레이크빌,10,28,49.9088,86-1,44133,3
2900,2003,2021,입장면 기로리,주성레이크빌,10,30,49.9088,86-1,44133,5
7200,1999,2021,입장면 도림리,한성,10,1,54.272,341-1,44133,3
5500,1999,2021,입장면 도림리,한성,10,8,54.272,341-1,44133,3
6250,1999,2021,입장면 도림리,한성,10,8,59.764,341-1,44133,1
5500,1999,2021,입장면 도림리,한성,10,8,54.272,341-1,44133,3
5000,1999,2021,입장면 도림리,한성,10,8,54.272,341-1,44133,1
3600,1999,2021,입장면 도림리,한성,10,10,39.512,341-1,44133,5
6500,1999,2021,입장면 도림리,한성,10,14,54.272,341-1,44133,1
7200,1999,2021,입장면 도림리,한성,10,16,59.764,341-1,44133,2
4400,1999,2021,입장면 도림리,한성,10,21,39.512,341-1,44133,3
7200,1999,2021,입장면 도림리,한성,10,25,54.272,341-1,44133,4
7600,1999,2021,입장면 도림리,한성,10,30,59.764,341-1,44133,2
4800,1992,2021,입장면 신덕리,연합,10,2,59.52,200-21,44133,3
5760,1992,2021,입장면 신덕리,연합,10,18,91.45,200-21,44133,3
39000,2005,2021,와촌동,신동아파밀리에,11,4,109.222,173,44133,11
30000,2005,2021,와촌동,신동아파밀리에,11,20,84.9816,173,44133,12
10500,2016,2021,성정동,프라지움7차,11,1,30.4979,1345,44133,6
12550,2015,2021,성정동,프라지움5차,11,1,49.98,1317,44133,12
8100,1990,2021,성정동,화승,11,1,54.21,659-1,44133,4
10500,2016,2021,성정동,프라지움7차,11,1,30.4979,1345,44133,4
16200,1989,2021,성정동,주공6-1,11,1,47.01,785,44133,4
10500,2016,2021,성정동,프라지움7차,11,1,30.4979,1345,44133,4
10500,2016,2021,성정동,프라지움7차,11,1,30.4979,1345,44133,6
8000,2016,2021,성정동,프라지움6차,11,2,33.573,1270,44133,8
12500,1994,2021,성정동,선경,11,4,59.85,823,44133,11
12700,1994,2021,성정동,선경,11,4,59.85,823,44133,5
5800,2016,2021,성정동,학산리젠다빌3차,11,5,25.49,1438,44133,11
16500,1989,2021,성정동,주공6-1,11,5,47.01,785,44133,5
5000,2014,2021,성정동,프라지움3차,11,5,24.7111,1322,44133,5
